  0.0000000E+000  0.1514846E-001  0.1489482E-001  0.5072864E-003  0.5110184E-003
  0.0000000E+000  0.1566321E-001  0.1540584E-001  0.5147504E-003  0.5185333E-003
  0.0000000E+000  0.1618553E-001  0.1592437E-001  0.5223162E-003  0.5261506E-003
  0.0000000E+000  0.1671551E-001  0.1645052E-001  0.5299849E-003  0.5338712E-003
  0.0000000E+000  0.1725327E-001  0.1698439E-001  0.5377576E-003  0.5416965E-003
  0.0000000E+000  0.1779891E-001  0.1752609E-001  0.5456354E-003  0.5496274E-003
  0.0000000E+000  0.1835253E-001  0.1807572E-001  0.5536195E-003  0.5576653E-003
  0.0000000E+000  0.1891424E-001  0.1863338E-001  0.5617111E-003  0.5658112E-003
  0.0000000E+000  0.1948415E-001  0.1919919E-001  0.5699113E-003  0.5740663E-003
  0.0000000E+000  0.2006237E-001  0.1977326E-001  0.5782213E-003  0.5824318E-003
  0.0000000E+000  0.2064901E-001  0.2035569E-001  0.5866422E-003  0.5909088E-003
  0.0000000E+000  0.2124419E-001  0.2094660E-001  0.5951753E-003  0.5994985E-003
  0.0000000E+000  0.2184801E-001  0.2154610E-001  0.6038216E-003  0.6082020E-003
  0.0000000E+000  0.2246059E-001  0.2215430E-001  0.6125824E-003  0.6170207E-003
  0.0000000E+000  0.2308205E-001  0.2277132E-001  0.6214589E-003  0.6259555E-003
  0.0000000E+000  0.2371250E-001  0.2339728E-001  0.6304522E-003  0.6350078E-003
  0.0000000E+000  0.2435207E-001  0.2403228E-001  0.6395634E-003  0.6441787E-003
  0.0000000E+000  0.2500086E-001  0.2467646E-001  0.6487939E-003  0.6534693E-003
  0.0000000E+000  0.2565900E-001  0.2532993E-001  0.6581447E-003  0.6628809E-003
  0.0000000E+000  0.2632662E-001  0.2599281E-001  0.6676170E-003  0.6724145E-003
  0.0000000E+000  0.2700383E-001  0.2666523E-001  0.6772121E-003  0.6820715E-003
  0.0000000E+000  0.2769076E-001  0.2734730E-001  0.6869310E-003  0.6918530E-003
  0.0000000E+000  0.2838754E-001  0.2803915E-001  0.6967750E-003  0.7017601E-003
  0.0000000E+000  0.2909428E-001  0.2874091E-001  0.7067452E-003  0.7117940E-003
  0.0000000E+000  0.2981113E-001  0.2945271E-001  0.7168428E-003  0.7219559E-003
  0.0000000E+000  0.3053820E-001  0.3017466E-001  0.7270690E-003  0.7322469E-003
  0.0000000E+000  0.3127562E-001  0.3090691E-001  0.7374249E-003  0.7426683E-003
  0.0000000E+000  0.3202353E-001  0.3164958E-001  0.7479117E-003  0.7532211E-003
  0.0000000E+000  0.3278206E-001  0.3240280E-001  0.7585305E-003  0.7639066E-003
  0.0000000E+000  0.3355135E-001  0.3316670E-001  0.7692826E-003  0.7747257E-003
  0.0000000E+000  0.3433151E-001  0.3394143E-001  0.7801689E-003  0.7856798E-003
  0.0000000E+000  0.3512271E-001  0.3472711E-001  0.7911907E-003  0.7967699E-003
  0.0000000E+000  0.3592505E-001  0.3552388E-001  0.8023491E-003  0.8079972E-003
  0.0000000E+000  0.3673870E-001  0.3633188E-001  0.8136452E-003  0.8193627E-003
  0.0000000E+000  0.3756378E-001  0.3715124E-001  0.8250802E-003  0.8308676E-003
  0.0000000E+000  0.3840043E-001  0.3798211E-001  0.8366550E-003  0.8425129E-003
  0.0000000E+000  0.3924881E-001  0.3882462E-001  0.8483708E-003  0.8542997E-003
  0.0000000E+000  0.4010903E-001  0.3967892E-001  0.8602287E-003  0.8662292E-003
  0.0000000E+000  0.4098126E-001  0.4054515E-001  0.8722297E-003  0.8783023E-003
  0.0000000E+000  0.4186564E-001  0.4142345E-001  0.8843749E-003  0.8905201E-003
  0.0000000E+000  0.4276230E-001  0.4231397E-001  0.8966654E-003  0.9028837E-003
  0.0000000E+000  0.4367141E-001  0.4321686E-001  0.9091020E-003  0.9153940E-003
  0.0000000E+000  0.4459309E-001  0.4413225E-001  0.9216860E-003  0.9280521E-003
  0.0000000E+000  0.4552751E-001  0.4506030E-001  0.9344181E-003  0.9408588E-003
  0.0000000E+000  0.4647481E-001  0.4600116E-001  0.9472995E-003  0.9538153E-003
  0.0000000E+000  0.4743514E-001  0.4695498E-001  0.9603311E-003  0.9669224E-003
  0.0000000E+000  0.4840865E-001  0.4792190E-001  0.9735137E-003  0.9801811E-003
  0.0000000E+000  0.4939550E-001  0.4890208E-001  0.9868484E-003  0.9935922E-003
  0.0000000E+000  0.5039584E-001  0.4989567E-001  0.1000336E-002  0.1007157E-002
  0.0000000E+000  0.5140982E-001  0.5090283E-001  0.1013977E-002  0.1020875E-002
  0.0000000E+000  0.5243759E-001  0.5192370E-001  0.1027773E-002  0.1034749E-002
  0.0000000E+000  0.5347931E-001  0.5295845E-001  0.1041725E-002  0.1048779E-002
  0.0000000E+000  0.5453515E-001  0.5400723E-001  0.1055833E-002  0.1062965E-002
  0.0000000E+000  0.5560524E-001  0.5507020E-001  0.1070097E-002  0.1077308E-002
  0.0000000E+000  0.5668976E-001  0.5614750E-001  0.1084520E-002  0.1091810E-002
  0.0000000E+000  0.5778887E-001  0.5723931E-001  0.1099101E-002  0.1106471E-002
  0.0000000E+000  0.5890271E-001  0.5834579E-001  0.1113841E-002  0.1121291E-002
  0.0000000E+000  0.6003145E-001  0.5946708E-001  0.1128741E-002  0.1136271E-002
  0.0000000E+000  0.6117525E-001  0.6060335E-001  0.1143801E-002  0.1151412E-002
  0.0000000E+000  0.6233427E-001  0.6175476E-001  0.1159022E-002  0.1166714E-002
  0.0000000E+000  0.6350867E-001  0.6292147E-001  0.1174405E-002  0.1182178E-002
  0.0000000E+000  0.6469862E-001  0.6410365E-001  0.1189950E-002  0.1197804E-002
  0.0000000E+000  0.6590428E-001  0.6530145E-001  0.1205658E-002  0.1213593E-002
  0.0000000E+000  0.6712581E-001  0.6651505E-001  0.1221528E-002  0.1229545E-002
  0.0000000E+000  0.6836337E-001  0.6774459E-001  0.1237562E-002  0.1245661E-002
  0.0000000E+000  0.6961713E-001  0.6899025E-001  0.1253759E-002  0.1261940E-002
  0.0000000E+000  0.7088725E-001  0.7025219E-001  0.1270121E-002  0.1278384E-002
  0.0000000E+000  0.7217390E-001  0.7153058E-001  0.1286647E-002  0.1294992E-002
  0.0000000E+000  0.7347724E-001  0.7282557E-001  0.1303337E-002  0.1311765E-002
  0.0000000E+000  0.7479743E-001  0.7413733E-001  0.1320192E-002  0.1328702E-002
  0.0000000E+000  0.7613464E-001  0.7546603E-001  0.1337212E-002  0.1345804E-002
  0.0000000E+000  0.7748904E-001  0.7681184E-001  0.1354396E-002  0.1363071E-002
  0.0000000E+000  0.7886078E-001  0.7817491E-001  0.1371746E-002  0.1380503E-002
  0.0000000E+000  0.8025004E-001  0.7955541E-001  0.1389260E-002  0.1398100E-002
  0.0000000E+000  0.8165698E-001  0.8095351E-001  0.1406939E-002  0.1415861E-002
  0.0000000E+000  0.8308177E-001  0.8236937E-001  0.1424783E-002  0.1433787E-002
  0.0000000E+000  0.8452456E-001  0.8380316E-001  0.1442791E-002  0.1451877E-002
  0.0000000E+000  0.8598552E-001  0.8525504E-001  0.1460963E-002  0.1470131E-002
  0.0000000E+000  0.8746482E-001  0.8672517E-001  0.1479299E-002  0.1488549E-002
  0.0000000E+000  0.8896262E-001  0.8821372E-001  0.1497798E-002  0.1507130E-002
  0.0000000E+000  0.9047908E-001  0.8972085E-001  0.1516461E-002  0.1525873E-002
  0.0000000E+000  0.9201436E-001  0.9124672E-001  0.1535285E-002  0.1544778E-002
  0.0000000E+000  0.9356863E-001  0.9279150E-001  0.1554272E-002  0.1563845E-002
  0.0000000E+000  0.9514205E-001  0.9435534E-001  0.1573419E-002  0.1583073E-002
  0.0000000E+000  0.9673478E-001  0.9593842E-001  0.1592727E-002  0.1602461E-002
  0.0000000E+000  0.9834698E-001  0.9754088E-001  0.1612194E-002  0.1622007E-002
  0.0000000E+000  0.9997880E-001  0.9916289E-001  0.1631820E-002  0.1641712E-002
  0.0000000E+000  0.1016304E+000  0.1008046E+000  0.1651604E-002  0.1661575E-002
  0.0000000E+000  0.1033019E+000  0.1024662E+000  0.1671545E-002  0.1681593E-002
  0.0000000E+000  0.1049936E+000  0.1041478E+000  0.1691641E-002  0.1701766E-002
  0.0000000E+000  0.1067055E+000  0.1058495E+000  0.1711891E-002  0.1722093E-002
  0.0000000E+000  0.1084378E+000  0.1075716E+000  0.1732295E-002  0.1742572E-002
  0.0000000E+000  0.1101906E+000  0.1093142E+000  0.1752850E-002  0.1763203E-002
  0.0000000E+000  0.1119642E+000  0.1110774E+000  0.1773556E-002  0.1783983E-002
  0.0000000E+000  0.1137586E+000  0.1128614E+000  0.1794410E-002  0.1804910E-002
  0.0000000E+000  0.1155740E+000  0.1146663E+000  0.1815411E-002  0.1825984E-002
  0.0000000E+000  0.1174106E+000  0.1164923E+000  0.1836558E-002  0.1847203E-002
  0.0000000E+000  0.1192684E+000  0.1183395E+000  0.1857848E-002  0.1868564E-002
  0.0000000E+000  0.1211477E+000  0.1202080E+000  0.1879279E-002  0.1890065E-002
  0.0000000E+000  0.1230485E+000  0.1220981E+000  0.1900851E-002  0.1911705E-002
  0.0000000E+000  0.1249711E+000  0.1240098E+000  0.1922560E-002  0.1933482E-002
  0.0000000E+000  0.1269155E+000  0.1259433E+000  0.1944404E-002  0.1955392E-002
  0.0000000E+000  0.1288819E+000  0.1278987E+000  0.1966381E-002  0.1977435E-002
  0.0000000E+000  0.1308704E+000  0.1298761E+000  0.1988489E-002  0.1999607E-002
  0.0000000E+000  0.1328811E+000  0.1318757E+000  0.2010725E-002  0.2021905E-002
  0.0000000E+000  0.1349142E+000  0.1338976E+000  0.2033086E-002  0.2044328E-002
  0.0000000E+000  0.1369697E+000  0.1359420E+000  0.2055570E-002  0.2066872E-002
  0.0000000E+000  0.1390479E+000  0.1380088E+000  0.2078174E-002  0.2089535E-002
  0.0000000E+000  0.1411488E+000  0.1400984E+000  0.2100895E-002  0.2112313E-002
  0.0000000E+000  0.1432725E+000  0.1422107E+000  0.2123730E-002  0.2135203E-002
  0.0000000E+000  0.1454192E+000  0.1443459E+000  0.2146676E-002  0.2158203E-002
  0.0000000E+000  0.1475890E+000  0.1465041E+000  0.2169730E-002  0.2181309E-002
  0.0000000E+000  0.1497818E+000  0.1486854E+000  0.2192888E-002  0.2204517E-002
  0.0000000E+000  0.1519980E+000  0.1508899E+000  0.2216146E-002  0.2227824E-002
  0.0000000E+000  0.1542375E+000  0.1531177E+000  0.2239502E-002  0.2251227E-002
  0.0000000E+000  0.1565004E+000  0.1553690E+000  0.2262951E-002  0.2274721E-002
  0.0000000E+000  0.1587869E+000  0.1576437E+000  0.2286490E-002  0.2298302E-002
  0.0000000E+000  0.1610970E+000  0.1599420E+000  0.2310115E-002  0.2321968E-002
  0.0000000E+000  0.1634309E+000  0.1622640E+000  0.2333821E-002  0.2345713E-002
  0.0000000E+000  0.1657885E+000  0.1646097E+000  0.2357605E-002  0.2369533E-002
  0.0000000E+000  0.1681699E+000  0.1669792E+000  0.2381462E-002  0.2393424E-002
  0.0000000E+000  0.1705753E+000  0.1693726E+000  0.2405387E-002  0.2417382E-002
  0.0000000E+000  0.1730047E+000  0.1717900E+000  0.2429377E-002  0.2441402E-002
  0.0000000E+000  0.1754581E+000  0.1742314E+000  0.2453427E-002  0.2465480E-002
  0.0000000E+000  0.1779357E+000  0.1766969E+000  0.2477532E-002  0.2489609E-002
  0.0000000E+000  0.1804373E+000  0.1791865E+000  0.2501687E-002  0.2513787E-002
  0.0000000E+000  0.1829632E+000  0.1817003E+000  0.2525887E-002  0.2538007E-002
  0.0000000E+000  0.1855134E+000  0.1842383E+000  0.2550127E-002  0.2562264E-002
  0.0000000E+000  0.1880878E+000  0.1868006E+000  0.2574402E-002  0.2586554E-002
  0.0000000E+000  0.1906865E+000  0.1893871E+000  0.2598706E-002  0.2610870E-002
  0.0000000E+000  0.1933095E+000  0.1919980E+000  0.2623035E-002  0.2635208E-002
  0.0000000E+000  0.1959569E+000  0.1946332E+000  0.2647382E-002  0.2659562E-002
  0.0000000E+000  0.1986286E+000  0.1972928E+000  0.2671742E-002  0.2683925E-002
  0.0000000E+000  0.2013247E+000  0.1999767E+000  0.2696109E-002  0.2708293E-002
  0.0000000E+000  0.2040452E+000  0.2026850E+000  0.2720477E-002  0.2732659E-002
  0.0000000E+000  0.2067900E+000  0.2054176E+000  0.2744840E-002  0.2757017E-002
  0.0000000E+000  0.2095592E+000  0.2081746E+000  0.2769193E-002  0.2781361E-002
  0.0000000E+000  0.2123528E+000  0.2109560E+000  0.2793529E-002  0.2805685E-002
  0.0000000E+000  0.2151706E+000  0.2137617E+000  0.2817842E-002  0.2829983E-002
  0.0000000E+000  0.2180127E+000  0.2165917E+000  0.2842124E-002  0.2854248E-002
  0.0000000E+000  0.2208791E+000  0.2194459E+000  0.2866371E-002  0.2878473E-002
  0.0000000E+000  0.2237697E+000  0.2223244E+000  0.2890575E-002  0.2902652E-002
  0.0000000E+000  0.2266844E+000  0.2252270E+000  0.2914729E-002  0.2926779E-002
  0.0000000E+000  0.2296232E+000  0.2281538E+000  0.2938828E-002  0.2950845E-002
  0.0000000E+000  0.2325861E+000  0.2311047E+000  0.2962863E-002  0.2974845E-002
  0.0000000E+000  0.2355729E+000  0.2340795E+000  0.2986828E-002  0.2998772E-002
  0.0000000E+000  0.2385836E+000  0.2370783E+000  0.3010716E-002  0.3022618E-002
  0.0000000E+000  0.2416182E+000  0.2401009E+000  0.3034520E-002  0.3046376E-002
  0.0000000E+000  0.2446764E+000  0.2431473E+000  0.3058232E-002  0.3070039E-002
  0.0000000E+000  0.2477582E+000  0.2462173E+000  0.3081846E-002  0.3093600E-002
  0.0000000E+000  0.2508636E+000  0.2493109E+000  0.3105354E-002  0.3117051E-002
  0.0000000E+000  0.2539923E+000  0.2524280E+000  0.3128748E-002  0.3140385E-002
  0.0000000E+000  0.2571444E+000  0.2555684E+000  0.3152022E-002  0.3163594E-002
  0.0000000E+000  0.2603195E+000  0.2587320E+000  0.3175167E-002  0.3186671E-002
  0.0000000E+000  0.2635177E+000  0.2619186E+000  0.3198176E-002  0.3209609E-002
  0.0000000E+000  0.2667388E+000  0.2651282E+000  0.3221041E-002  0.3232399E-002
  0.0000000E+000  0.2699825E+000  0.2683606E+000  0.3243756E-002  0.3255033E-002
  0.0000000E+000  0.2732488E+000  0.2716157E+000  0.3266311E-002  0.3277505E-002
  0.0000000E+000  0.2765375E+000  0.2748932E+000  0.3288699E-002  0.3299806E-002
  0.0000000E+000  0.2798484E+000  0.2781930E+000  0.3310913E-002  0.3321929E-002
  0.0000000E+000  0.2831814E+000  0.2815149E+000  0.3332945E-002  0.3343865E-002
  0.0000000E+000  0.2865362E+000  0.2848588E+000  0.3354786E-002  0.3365607E-002
  0.0000000E+000  0.2899126E+000  0.2882244E+000  0.3376429E-002  0.3387147E-002
  0.0000000E+000  0.2933105E+000  0.2916115E+000  0.3397866E-002  0.3408477E-002
  0.0000000E+000  0.2967295E+000  0.2950200E+000  0.3419089E-002  0.3429590E-002
  0.0000000E+000  0.3001696E+000  0.2984496E+000  0.3440090E-002  0.3450476E-002
  0.0000000E+000  0.3036305E+000  0.3019001E+000  0.3460862E-002  0.3471129E-002
  0.0000000E+000  0.3071119E+000  0.3053712E+000  0.3481396E-002  0.3491540E-002
  0.0000000E+000  0.3106136E+000  0.3088627E+000  0.3501685E-002  0.3511702E-002
  0.0000000E+000  0.3141353E+000  0.3123744E+000  0.3521720E-002  0.3531607E-002
  0.0000000E+000  0.3176768E+000  0.3159060E+000  0.3541494E-002  0.3551247E-002
  0.0000000E+000  0.3212378E+000  0.3194573E+000  0.3561000E-002  0.3570614E-002
  0.0000000E+000  0.3248180E+000  0.3230279E+000  0.3580228E-002  0.3589700E-002
  0.0000000E+000  0.3284172E+000  0.3266176E+000  0.3599173E-002  0.3608499E-002
  0.0000000E+000  0.3320350E+000  0.3302261E+000  0.3617825E-002  0.3627001E-002
  0.0000000E+000  0.3356712E+000  0.3338531E+000  0.3636177E-002  0.3645200E-002
  0.0000000E+000  0.3393254E+000  0.3374983E+000  0.3654223E-002  0.3663088E-002
  0.0000000E+000  0.3429974E+000  0.3411614E+000  0.3671953E-002  0.3680658E-002
  0.0000000E+000  0.3466867E+000  0.3448421E+000  0.3689362E-002  0.3697902E-002
  0.0000000E+000  0.3503932E+000  0.3485400E+000  0.3706441E-002  0.3714812E-002
  0.0000000E+000  0.3541164E+000  0.3522548E+000  0.3723184E-002  0.3731383E-002
  0.0000000E+000  0.3578559E+000  0.3559861E+000  0.3739582E-002  0.3747606E-002
  0.0000000E+000  0.3616116E+000  0.3597338E+000  0.3755630E-002  0.3763475E-002
  0.0000000E+000  0.3653829E+000  0.3634972E+000  0.3771320E-002  0.3778982E-002
  0.0000000E+000  0.3691695E+000  0.3672762E+000  0.3786645E-002  0.3794122E-002
  0.0000000E+000  0.3729711E+000  0.3710703E+000  0.3801599E-002  0.3808887E-002
  0.0000000E+000  0.3767873E+000  0.3748792E+000  0.3816174E-002  0.3823270E-002
  0.0000000E+000  0.3806177E+000  0.3787025E+000  0.3830366E-002  0.3837266E-002
  0.0000000E+000  0.3844618E+000  0.3825398E+000  0.3844166E-002  0.3850868E-002
  0.0000000E+000  0.3883194E+000  0.3863906E+000  0.3857570E-002  0.3864070E-002
  0.0000000E+000  0.3921900E+000  0.3902547E+000  0.3870570E-002  0.3876866E-002
  0.0000000E+000  0.3960731E+000  0.3941316E+000  0.3883161E-002  0.3889249E-002
  0.0000000E+000  0.3999685E+000  0.3980208E+000  0.3895338E-002  0.3901216E-002
  0.0000000E+000  0.4038756E+000  0.4019220E+000  0.3907094E-002  0.3912759E-002
  0.0000000E+000  0.4077940E+000  0.4058348E+000  0.3918424E-002  0.3923874E-002
  0.0000000E+000  0.4117233E+000  0.4097587E+000  0.3929324E-002  0.3934556E-002
  0.0000000E+000  0.4156631E+000  0.4136932E+000  0.3939787E-002  0.3944798E-002
  0.0000000E+000  0.4196129E+000  0.4176380E+000  0.3949810E-002  0.3954598E-002
  0.0000000E+000  0.4235723E+000  0.4215926E+000  0.3959386E-002  0.3963950E-002
  0.0000000E+000  0.4275408E+000  0.4255566E+000  0.3968513E-002  0.3972849E-002
  0.0000000E+000  0.4315180E+000  0.4295294E+000  0.3977185E-002  0.3981292E-002
  0.0000000E+000  0.4355034E+000  0.4335107E+000  0.3985399E-002  0.3989274E-002
  0.0000000E+000  0.4394966E+000  0.4375000E+000  0.3993150E-002  0.3996792E-002
  0.0000000E+000  0.4434970E+000  0.4414968E+000  0.4000435E-002  0.4003842E-002
  0.0000000E+000  0.4475042E+000  0.4455006E+000  0.4007250E-002  0.4010421E-002
  0.0000000E+000  0.4515178E+000  0.4495110E+000  0.4013592E-002  0.4016525E-002
  0.0000000E+000  0.4555373E+000  0.4535276E+000  0.4019458E-002  0.4022152E-002
  0.0000000E+000  0.4595621E+000  0.4575497E+000  0.4024846E-002  0.4027299E-002
  0.0000000E+000  0.4635919E+000  0.4615770E+000  0.4029752E-002  0.4031963E-002
  0.0000000E+000  0.4676261E+000  0.4656090E+000  0.4034174E-002  0.4036142E-002
  0.0000000E+000  0.4716642E+000  0.4696451E+000  0.4038111E-002  0.4039835E-002
  0.0000000E+000  0.4757057E+000  0.4736849E+000  0.4041559E-002  0.4043039E-002
  0.0000000E+000  0.4797502E+000  0.4777280E+000  0.4044518E-002  0.4045752E-002
  0.0000000E+000  0.4837972E+000  0.4817737E+000  0.4046986E-002  0.4047974E-002
  0.0000000E+000  0.4878462E+000  0.4858217E+000  0.4048962E-002  0.4049703E-002
  0.0000000E+000  0.4918966E+000  0.4898714E+000  0.4050445E-002  0.4050939E-002
  0.0000000E+000  0.4959481E+000  0.4939224E+000  0.4051434E-002  0.4051681E-002
  0.0000000E+000  0.5000000E+000  0.4979740E+000  0.4051928E-002  0.4051928E-002
  0.0000000E+000  0.5040519E+000  0.5020260E+000  0.4051928E-002  0.4051681E-002
  0.0000000E+000  0.5081034E+000  0.5060776E+000  0.4051434E-002  0.4050939E-002
  0.0000000E+000  0.5121538E+000  0.5101286E+000  0.4050445E-002  0.4049703E-002
  0.0000000E+000  0.5162028E+000  0.5141783E+000  0.4048962E-002  0.4047974E-002
  0.0000000E+000  0.5202498E+000  0.5182263E+000  0.4046986E-002  0.4045752E-002
  0.0000000E+000  0.5242943E+000  0.5222720E+000  0.4044518E-002  0.4043039E-002
  0.0000000E+000  0.5283358E+000  0.5263151E+000  0.4041559E-002  0.4039835E-002
  0.0000000E+000  0.5323739E+000  0.5303549E+000  0.4038111E-002  0.4036142E-002
  0.0000000E+000  0.5364081E+000  0.5343910E+000  0.4034174E-002  0.4031963E-002
  0.0000000E+000  0.5404379E+000  0.5384230E+000  0.4029752E-002  0.4027299E-002
  0.0000000E+000  0.5444627E+000  0.5424503E+000  0.4024846E-002  0.4022152E-002
  0.0000000E+000  0.5484822E+000  0.5464724E+000  0.4019458E-002  0.4016525E-002
  0.0000000E+000  0.5524958E+000  0.5504890E+000  0.4013592E-002  0.4010421E-002
  0.0000000E+000  0.5565030E+000  0.5544994E+000  0.4007250E-002  0.4003842E-002
  0.0000000E+000  0.5605034E+000  0.5585032E+000  0.4000435E-002  0.3996792E-002
  0.0000000E+000  0.5644966E+000  0.5625000E+000  0.3993150E-002  0.3989274E-002
  0.0000000E+000  0.5684820E+000  0.5664893E+000  0.3985399E-002  0.3981292E-002
  0.0000000E+000  0.5724592E+000  0.5704706E+000  0.3977185E-002  0.3972849E-002
  0.0000000E+000  0.5764277E+000  0.5744434E+000  0.3968513E-002  0.3963950E-002
  0.0000000E+000  0.5803871E+000  0.5784074E+000  0.3959386E-002  0.3954598E-002
  0.0000000E+000  0.5843369E+000  0.5823620E+000  0.3949810E-002  0.3944798E-002
  0.0000000E+000  0.5882767E+000  0.5863068E+000  0.3939787E-002  0.3934556E-002
  0.0000000E+000  0.5922060E+000  0.5902413E+000  0.3929324E-002  0.3923874E-002
  0.0000000E+000  0.5961244E+000  0.5941652E+000  0.3918424E-002  0.3912759E-002
  0.0000000E+000  0.6000315E+000  0.5980780E+000  0.3907094E-002  0.3901216E-002
  0.0000000E+000  0.6039269E+000  0.6019792E+000  0.3895338E-002  0.3889249E-002
  0.0000000E+000  0.6078100E+000  0.6058684E+000  0.3883161E-002  0.3876866E-002
  0.0000000E+000  0.6116806E+000  0.6097453E+000  0.3870570E-002  0.3864070E-002
  0.0000000E+000  0.6155382E+000  0.6136094E+000  0.3857570E-002  0.3850868E-002
  0.0000000E+000  0.6193823E+000  0.6174602E+000  0.3844166E-002  0.3837266E-002
  0.0000000E+000  0.6232127E+000  0.6212975E+000  0.3830366E-002  0.3823270E-002
  0.0000000E+000  0.6270289E+000  0.6251208E+000  0.3816174E-002  0.3808887E-002
  0.0000000E+000  0.6308305E+000  0.6289297E+000  0.3801599E-002  0.3794122E-002
  0.0000000E+000  0.6346171E+000  0.6327238E+000  0.3786645E-002  0.3778982E-002
  0.0000000E+000  0.6383884E+000  0.6365028E+000  0.3771320E-002  0.3763475E-002
  0.0000000E+000  0.6421441E+000  0.6402662E+000  0.3755630E-002  0.3747606E-002
  0.0000000E+000  0.6458836E+000  0.6440139E+000  0.3739582E-002  0.3731383E-002
  0.0000000E+000  0.6496068E+000  0.6477452E+000  0.3723184E-002  0.3714812E-002
  0.0000000E+000  0.6533133E+000  0.6514600E+000  0.3706441E-002  0.3697902E-002
  0.0000000E+000  0.6570026E+000  0.6551579E+000  0.3689362E-002  0.3680658E-002
  0.0000000E+000  0.6606746E+000  0.6588386E+000  0.3671953E-002  0.3663088E-002
  0.0000000E+000  0.6643288E+000  0.6625017E+000  0.3654223E-002  0.3645200E-002
  0.0000000E+000  0.6679650E+000  0.6661469E+000  0.3636177E-002  0.3627001E-002
  0.0000000E+000  0.6715828E+000  0.6697739E+000  0.3617825E-002  0.3608499E-002
  0.0000000E+000  0.6751820E+000  0.6733824E+000  0.3599173E-002  0.3589700E-002
  0.0000000E+000  0.6787622E+000  0.6769721E+000  0.3580228E-002  0.3570614E-002
  0.0000000E+000  0.6823232E+000  0.6805427E+000  0.3561000E-002  0.3551247E-002
